climate_id,weather_id,jday,date,hour,srad,wind,RH,rain,tmax,tmin,temperature,CO2
Rahuri,rhr2002,313,11/9/2002,,17.86,10.4,43,0,31,13.3,,
Rahuri,rhr2002,314,11/10/2002,,17.08,9.4,47,0,31.6,15.4,,
Rahuri,rhr2002,315,11/11/2002,,11.44,9.4,42.5,0,31.4,19,,
Rahuri,rhr2002,316,11/12/2002,,16.52,13.4,43.5,0,29.8,16.1,,
Rahuri,rhr2002,317,11/13/2002,,15.41,10.5,71.5,0,28.8,17.5,,
Rahuri,rhr2002,318,11/14/2002,,15.28,8.1,66,0,32.71,18.76,,
Rahuri,rhr2002,319,11/15/2002,,16.98,10.3,60,0,30.2,15.9,,
Rahuri,rhr2002,320,11/16/2002,,19.19,10,55.5,0,32,14.9,,
Rahuri,rhr2002,321,11/17/2002,,20.08,9.6,50.5,0,31.1,11.3,,
Rahuri,rhr2002,322,11/18/2002,,20.28,9.7,48,0,30.7,9.8,,
Rahuri,rhr2002,323,11/19/2002,,19.82,4.7,44,0,29.8,9.2,,
Rahuri,rhr2002,324,11/20/2002,,19.81,6.6,42.5,0,29.7,8.7,,
Rahuri,rhr2002,325,11/21/2002,,19.73,7.2,43,0,33.49,14.1,,
Rahuri,rhr2002,326,11/22/2002,,19.37,7.7,46,0,30.6,9.4,,
Rahuri,rhr2002,327,11/23/2002,,18.94,8.6,50,0,30,9.9,,
Rahuri,rhr2002,328,11/24/2002,,18.93,7.2,48.5,0,31.2,10.3,,
Rahuri,rhr2002,329,11/25/2002,,18.74,7.3,49,0,30.6,10.7,,
Rahuri,rhr2002,330,11/26/2002,,18.34,6.9,55,0,30.8,11.5,,
Rahuri,rhr2002,331,11/27/2002,,18.29,7.5,49,0,31.4,12.6,,
Rahuri,rhr2002,332,11/28/2002,,18.23,11.6,44,0,34.18,16.1,,
Rahuri,rhr2002,333,11/29/2002,,18.47,12.4,51.5,0,32,12.4,,
Rahuri,rhr2002,334,11/30/2002,,18.7,18.1,43,0,33.5,13.4,,
Rahuri,rhr2002,335,12/1/2002,,19.2,13.9,49.5,0,32.6,9.5,,
Rahuri,rhr2002,336,12/2/2002,,18.52,18,50,0,30,9.8,,
Rahuri,rhr2002,337,12/3/2002,,17.69,11.8,55.5,0,30.8,11.8,,
Rahuri,rhr2002,338,12/4/2002,,16.47,12.8,53,0,31.8,14,,
Rahuri,rhr2002,339,12/5/2002,,16.52,14.3,47,0,31,14.1,,
Rahuri,rhr2002,340,12/6/2002,,16.96,14.5,56,0,31,13.9,,
Rahuri,rhr2002,341,12/7/2002,,17.33,7.8,44,0,32,12.9,,
Rahuri,rhr2002,342,12/8/2002,,15.84,8.4,57.5,0,32,13.6,,
Rahuri,rhr2002,343,12/9/2002,,14.97,10.2,58.5,0,30.3,12.8,,
Rahuri,rhr2002,344,12/10/2002,,17.52,17.4,52.5,0,30,10.4,,
Rahuri,rhr2002,345,12/11/2002,,18.01,8.7,51.5,0,30.2,11.7,,
Rahuri,rhr2002,346,12/12/2002,,17.6,10.3,46.5,0,30,10.9,,
Rahuri,rhr2002,347,12/13/2002,,16.95,12.1,53.5,0,30,11.4,,
Rahuri,rhr2002,348,12/14/2002,,17.42,13.6,52.5,0,29.8,11.9,,
Rahuri,rhr2002,349,12/15/2002,,17.9,12.4,61.5,0,30.1,11.3,,
Rahuri,rhr2002,350,12/16/2002,,17.71,11.6,53,0,31,9.3,,
Rahuri,rhr2002,351,12/17/2002,,17.9,7.3,49,0,30.9,10.2,,
Rahuri,rhr2002,352,12/18/2002,,17.82,7.3,53.5,0,30.8,16.63,,
Rahuri,rhr2002,353,12/19/2002,,17.61,7.2,51,0,33.6,16.84,,
Rahuri,rhr2002,354,12/20/2002,,18.03,7.9,48.5,0,32.6,9.9,,
Rahuri,rhr2002,355,12/21/2002,,17.65,7.7,40.5,0,31,9,,
Rahuri,rhr2002,356,12/22/2002,,17.41,7.7,50.5,0,30.5,10.2,,
Rahuri,rhr2002,357,12/23/2002,,16.87,7.5,44.5,0,29,10,,
Rahuri,rhr2002,358,12/24/2002,,17.31,5.5,45.5,0,31.7,10.3,,
Rahuri,rhr2002,359,12/25/2002,,17.42,6.3,49.5,0,28.4,12.56,,
Rahuri,rhr2002,360,12/26/2002,,17.93,6.6,51.5,0,28.7,9.5,,
Rahuri,rhr2002,361,12/27/2002,,17.76,9.3,50.5,0,29.7,9,,
Rahuri,rhr2002,362,12/28/2002,,17.25,9.6,60,0,27.7,9,,
Rahuri,rhr2002,363,12/29/2002,,16.64,10.2,49,0,28,10,,
Rahuri,rhr2002,364,12/30/2002,,13.78,10.8,42.5,0,30.6,9.8,,
Rahuri,rhr2002,365,12/31/2002,,16.37,9.6,51.5,0,29.2,14.7,,
Rahuri,rhr2003,1,1/1/2003,,18.41,10.4,59,0,25,4.7,,
Rahuri,rhr2003,2,1/2/2003,,17.15,10.1,56.5,0,23,6.5,,
Rahuri,rhr2003,3,1/3/2003,,13.63,10,57,0,24.4,14.4,,
Rahuri,rhr2003,4,1/4/2003,,14.92,11,59.5,0,27.3,14.8,,
Rahuri,rhr2003,5,1/5/2003,,14.46,6.4,63.5,0,29,14.4,,
Rahuri,rhr2003,6,1/6/2003,,14.87,6.8,57,0,28.9,12.5,,
Rahuri,rhr2003,7,1/7/2003,,14.64,9.5,60.5,0,30.2,15.34,,
Rahuri,rhr2003,8,1/8/2003,,15.89,11.3,53.5,0,31,12.9,,
Rahuri,rhr2003,9,1/9/2003,,14.5,12.1,61,0,30.8,13.6,,
Rahuri,rhr2003,10,1/10/2003,,12.5,11.7,57.5,0,30.8,14.9,,
Rahuri,rhr2003,11,1/11/2003,,13.98,12.5,61.5,0,29.2,12.9,,
Rahuri,rhr2003,12,1/12/2003,,14.35,11.5,60,0,30.8,14.7,,
Rahuri,rhr2003,13,1/13/2003,,10.03,10.9,60.5,0,31.3,14.4,,
Rahuri,rhr2003,14,1/14/2003,,14.93,11.1,67,0,27.2,12.7,,
Rahuri,rhr2003,15,1/15/2003,,17.52,10.7,64,0,27.8,10.5,,
Rahuri,rhr2003,16,1/16/2003,,19.32,12.9,59.5,0,27.2,7.5,,
Rahuri,rhr2003,17,1/17/2003,,19.41,11.2,51.5,0,26.6,4.9,,
Rahuri,rhr2003,18,1/18/2003,,18.93,10.9,39,0,25.4,4.6,,
Rahuri,rhr2003,19,1/19/2003,,17.19,10.2,43,0,26.7,9,,
Rahuri,rhr2003,20,1/20/2003,,16.49,8.1,42.5,0,28.2,10.1,,
Rahuri,rhr2003,21,1/21/2003,,17.7,5,55,0,29.2,13.2,,
Rahuri,rhr2003,22,1/22/2003,,16.52,5.3,49.5,0,32.8,15.5,,
Rahuri,rhr2003,23,1/23/2003,,18.56,7.4,60,0,31.5,12.4,,
Rahuri,rhr2003,24,1/24/2003,,19.23,8.3,53,0,33.4,10.3,,
Rahuri,rhr2003,25,1/25/2003,,18.07,9.4,48,0,30,9.7,,
Rahuri,rhr2003,26,1/26/2003,,17.9,12.1,44.5,0,29.2,10.4,,
Rahuri,rhr2003,27,1/27/2003,,15.78,10.5,45,0,30.8,14,,
Rahuri,rhr2003,28,1/28/2003,,16.2,8.4,54,0,33.3,15.4,,
Rahuri,rhr2003,29,1/29/2003,,18.64,8.3,52.5,0,32.9,12.6,,
Rahuri,rhr2003,30,1/30/2003,,19.83,8.4,54,0,29.7,10.4,,
Rahuri,rhr2003,31,1/31/2003,,19.3,10.9,42.5,0,32.8,15.16,,
Rahuri,rhr2003,32,2/1/2003,,18.87,11.9,53,0,32,12.7,,
Rahuri,rhr2003,33,2/2/2003,,19.25,10.1,58.5,0,31.6,14.82,,
Rahuri,rhr2003,34,2/3/2003,,17.93,7.2,54,0,32.4,15.4,,
Rahuri,rhr2003,35,2/4/2003,,18.11,8.9,60,0,32.5,14.4,,
Rahuri,rhr2003,36,2/5/2003,,19.47,10,65,0,32,14.1,,
Rahuri,rhr2003,37,2/6/2003,,18.75,11.5,62.5,0,29.5,14.4,,
Rahuri,rhr2003,38,2/7/2003,,17.97,11.5,59.5,0,33,16.3,,
Rahuri,rhr2003,39,2/8/2003,,20.33,13.5,53,0,33.5,13.6,,
Rahuri,rhr2003,40,2/9/2003,,21.31,12.5,40,0,33.1,10.6,,
Rahuri,rhr2003,41,2/10/2003,,20.88,12.2,48,0,30.6,10.2,,
Rahuri,rhr2003,42,2/11/2003,,20.82,12.7,49,0,31.1,12,,
Rahuri,rhr2003,43,2/12/2003,,20.26,9.7,51,0,33.2,14.1,,
Rahuri,rhr2003,44,2/13/2003,,20.36,10,52,0,34.64,15.89,,
Rahuri,rhr2003,45,2/14/2003,,21.32,8.4,53.5,0,31.1,12.1,,
Rahuri,rhr2003,46,2/15/2003,,21.3,9.4,49.5,0,30.5,12.4,,
Rahuri,rhr2003,47,2/16/2003,,21.27,9.8,43.5,0,34.6,12.2,,
Rahuri,rhr2003,48,2/17/2003,,22.09,10.5,31.5,0,36,13.3,,
Rahuri,rhr2003,49,2/18/2003,,22.18,8.5,39,0,35.8,11.5,,
Rahuri,rhr2003,50,2/19/2003,,21.33,8.2,36,1.6,33.7,12.4,,
Rahuri,rhr2003,51,2/20/2003,,22.9,9.5,58,0,30.4,13.15,,
Rahuri,rhr2003,52,2/21/2003,,22.36,8.8,56.5,0,29.3,10.3,,
Rahuri,rhr2003,53,2/22/2003,,22.6,7,41,0,31.2,13.1,,
Rahuri,rhr2003,54,2/23/2003,,22.38,15.3,40.5,0,32.7,12.9,,
Rahuri,rhr2003,55,2/24/2003,,22.98,9.8,36,0,33,12.9,,
Rahuri,rhr2003,56,2/25/2003,,22.43,7.9,40,0,34,13.9,,
Rahuri,rhr2003,57,2/26/2003,,22.73,7.7,41,0,33.8,14.4,,
Rahuri,rhr2003,58,2/27/2003,,22.86,10.7,44.5,0,32.4,15.9,,
Rahuri,rhr2003,59,2/28/2003,,22.92,8.8,48,0,35,15.7,,
Rahuri,rhr2003,60,3/1/2003,,23.23,9.3,46,0,35,15.9,,
Rahuri,rhr2003,61,3/2/2003,,23.54,10.2,33,0,35.8,15.3,,
Rahuri,rhr2003,62,3/3/2003,,23.23,12.1,36,0,35.8,15.3,,
Rahuri,rhr2003,63,3/4/2003,,22.97,12,41.5,0,33.8,12.3,,
Rahuri,rhr2003,64,3/5/2003,,21.96,9.9,28.5,0,32,11.7,,
Rahuri,rhr2003,65,3/6/2003,,23.05,10.5,30,0,36.29,14.5,,
Rahuri,rhr2003,66,3/7/2003,,23.83,11.3,32.5,0,32.5,10.6,,
Rahuri,rhr2003,67,3/8/2003,,23.53,6.3,31,0,33.2,11.5,,
Rahuri,rhr2003,68,3/9/2003,,22.22,5,29,0,36.2,14.9,,
Rahuri,rhr2003,69,3/10/2003,,23.07,6,26,0,36.5,13.7,,
Rahuri,rhr2003,70,3/11/2003,,23.64,7.1,28.5,0,35.5,13.3,,
Rahuri,rhr2003,71,3/12/2003,,24.18,6.5,36,0,35.4,12.7,,
Rahuri,rhr2003,72,3/13/2003,,23.3,7.6,35.5,0,34.1,14.9,,
Rahuri,rhr2003,73,3/14/2003,,22.26,7.3,23.5,0,35,14.5,,
Rahuri,rhr2003,74,3/15/2003,,22.48,8.5,28,0,35.8,14.5,,
Rahuri,rhr2003,75,3/16/2003,,24.78,8.9,38,0,37.6,15.78,,
Rahuri,rhr2003,76,3/17/2003,,24.93,6.1,32,0,36.28,15.87,,
Rahuri,rhr2003,77,3/18/2003,,24.11,9,30,0,34.8,13.3,,
Rahuri,rhr2003,78,3/19/2003,,24.37,9.1,35,0,36.2,13.9,,
Rahuri,rhr2003,79,3/20/2003,,24.62,6.4,36,0,35,14.4,,
Rahuri,rhr2003,80,3/21/2003,,25.41,7.7,34,0,36,14.9,,
Rahuri,rhr2003,81,3/22/2003,,24.45,9.2,34,0,36.6,19.91,,
Rahuri,rhr2003,82,3/23/2003,,24.06,10.5,36.5,0,37.3,15.5,,
Rahuri,rhr2003,83,3/24/2003,,22.91,9.3,20.5,0,38,17.9,,
Rahuri,rhr2003,84,3/25/2003,,22.81,9.6,35,0,37.6,20.8,,
Rahuri,rhr2003,85,3/26/2003,,24.99,7.9,34,0,38.5,19,,
Rahuri,rhr2003,86,3/27/2003,,25.43,10,31,0,38.2,18,,
Rahuri,rhr2003,87,3/28/2003,,25.02,12.2,26,0,38.6,18.7,,
Rahuri,rhr2003,88,3/29/2003,,25.17,10.7,26,0,37.2,17.9,,
Rahuri,rhr2003,89,3/30/2003,,25.3,6.6,27.6,0,35.8,14.4,,
Rahuri,rhr2003,90,3/31/2003,,25.79,6.8,25.5,0,36.7,15.4,,
Rahuri,rhr2003,91,4/1/2003,,26.74,8.1,30,0,36.7,17.4,,
Rahuri,rhr2003,92,4/2/2003,,26.11,6.2,33.5,0,37.6,17.4,,
Rahuri,rhr2003,93,4/3/2003,,25.97,9.5,35.5,0,40,16.7,,
Rahuri,rhr2003,94,4/4/2003,,25.84,9.8,38,0,38.6,16.9,,
Rahuri,rhr2003,95,4/5/2003,,26.65,13.2,44.5,0,37.8,16.4,,
Rahuri,rhr2003,96,4/6/2003,,24.38,10.7,50,0,36.1,19.7,,
Rahuri,rhr2003,97,4/7/2003,,18.59,14.3,37.5,0,37.2,19.9,,
Rahuri,rhr2003,98,4/8/2003,,25.4,14.6,44.5,0.4,37,18.4,,
Rahuri,rhr2003,99,4/9/2003,,23.33,13.9,52.5,0,36.2,19.1,,
Rahuri,rhr2003,100,4/10/2003,,20.69,13.4,37,0,38,21.3,,
Rahuri,rhr2003,101,4/11/2003,,20.55,15,33,0,38.8,22.9,,
Rahuri,rhr2003,102,4/12/2003,,25.18,14.5,36.5,0,36.8,19.7,,
Rahuri,rhr2003,103,4/13/2003,,26.85,12.4,24,0,38.8,19.1,,
Rahuri,rhr2003,104,4/14/2003,,26.21,13.6,22,0,38.6,20.37,,
Rahuri,rhr2003,105,4/15/2003,,26.16,8.4,21,0,39.5,18.9,,
Rahuri,rhr2003,106,4/16/2003,,27.07,7.4,29,0,39.8,20.1,,
Rahuri,rhr2003,107,4/17/2003,,26.62,6.9,23,0,40,20.9,,
Rahuri,rhr2003,108,4/18/2003,,26.5,9.6,32,0,38.8,21.1,,
Rahuri,rhr2003,109,4/19/2003,,26.55,8.6,31.5,0,39.4,21.2,,
Rahuri,rhr2003,110,4/20/2003,,27.96,12.8,35.5,0,37.4,18.9,,
Rahuri,rhr2003,111,4/21/2003,,27.91,12.1,27,0,38.5,15.9,,
Rahuri,rhr2003,112,4/22/2003,,26.78,12.7,30.5,0,40,20.9,,
Rahuri,rhr2003,113,4/23/2003,,26.56,11,31,0,40.5,20.9,,
Rahuri,rhr2003,114,4/24/2003,,26.05,10.1,25.5,0,40.5,9.3,,
Rahuri,rhr2003,115,4/25/2003,,27.03,13.9,23.5,0,40.5,24.3,,
Rahuri,rhr2003,116,4/26/2003,,21.55,9.9,19,0,40.5,24.37,,
Rahuri,rhr2003,117,4/27/2003,,24.34,10.5,22,0,40.4,21.2,,
Rahuri,rhr2003,118,4/28/2003,,25.71,8.1,25,0,39.7,9.1,,
Rahuri,rhr2003,119,4/29/2003,,25.13,9.3,32.5,0,40.2,22.4,,
Rahuri,rhr2003,120,4/30/2003,,26.21,10.9,32,0,40.7,23.7,,
Rahuri,rhr2003,121,5/1/2003,,27.14,12.2,23,0,40.4,21.9,,
Rahuri,rhr2003,122,5/2/2003,,27.79,14.2,26.5,0,40.4,20.9,,
Rahuri,rhr2003,123,5/3/2003,,27.86,9.9,27,0,40.7,19.9,,
Rahuri,rhr2003,124,5/4/2003,,28.31,11.4,30,0,40.8,19.4,,
Rahuri,rhr2003,125,5/5/2003,,28.14,11.3,29,0,39.4,16.4,,
Rahuri,rhr2003,126,5/6/2003,,28.23,18,34,0,38.8,16.3,,
Rahuri,rhr2003,127,5/7/2003,,27.99,12.3,24,0,38.5,18.5,,
Rahuri,rhr2003,128,5/8/2003,,26.98,12.4,37,0,38.7,18.4,,
Rahuri,rhr2003,129,5/9/2003,,26.5,7.8,29.5,0,39.2,23.1,,
Rahuri,rhr2003,130,5/10/2003,,27.25,13.4,31,0,40,21.1,,
Rahuri,rhr2003,131,5/11/2003,,25.59,9.9,25,0,40.8,20,,
Rahuri,rhr2003,132,5/12/2003,,21.43,13.5,22,0,42.2,22.1,,
Rahuri,rhr2003,133,5/13/2003,,25.6,10.4,19.5,0,41.7,23.3,,
Rahuri,rhr2003,134,5/14/2003,,24.83,10.1,24.5,0,41.5,26.6,,
Rahuri,rhr2003,135,5/15/2003,,25.95,9.5,22,0,40.6,25.3,,
Rahuri,rhr2003,136,5/16/2003,,27.02,11.3,35.5,0,42,22.9,,
Rahuri,rhr2003,137,5/17/2003,,25.86,10.5,26.5,0,42.2,22.9,,
Rahuri,rhr2003,138,5/18/2003,,28.02,16.2,27.5,0,40.5,21.5,,
Rahuri,rhr2003,139,5/19/2003,,27.22,13.3,35,0,37.6,22.9,,
Rahuri,rhr2003,140,5/20/2003,,27.7,13.4,44,0,37.5,20.9,,
Rahuri,rhr2003,141,5/21/2003,,27.82,13.7,44.5,0,38.8,23.9,,
Rahuri,rhr2003,142,5/22/2003,,28.21,16.4,40,0,39.8,23.5,,
Rahuri,rhr2003,143,5/23/2003,,28.53,17.1,43,0,38.5,20.4,,
Rahuri,rhr2003,144,5/24/2003,,26.7,16.4,37.5,0,38.2,22.9,,
Rahuri,rhr2003,145,5/25/2003,,27.67,17,42.5,0,40.2,23.5,,
Rahuri,rhr2003,146,5/26/2003,,28.37,14.9,38.5,0,40,22.1,,
Rahuri,rhr2003,147,5/27/2003,,26.55,17.2,39,0,39.2,21.4,,
Rahuri,rhr2003,148,5/28/2003,,27.17,16.2,43.5,0,39.4,21.4,,
Rahuri,rhr2003,149,5/29/2003,,26.03,14.4,45,0,38.6,21.3,,
Rahuri,rhr2003,150,5/30/2003,,24.07,17.4,42,0,38.2,23.3,,
Rahuri,rhr2003,151,5/31/2003,,24.85,17.7,41,0,40,24.21,,
Rahuri,rhr2003,152,6/1/2003,,27,16.2,43,0,39.5,24.4,,
Rahuri,rhr2003,153,6/2/2003,,27.1,17,32,0,41.2,24.4,,
Rahuri,rhr2003,154,6/3/2003,,27.29,17,33.5,0,40.5,22.7,,
Rahuri,rhr2003,155,6/4/2003,,27.25,14.7,41,0,40,23,,
Rahuri,rhr2003,156,6/5/2003,,27.7,14.3,47,0,40,21.3,,
Rahuri,rhr2003,157,6/6/2003,,26.83,16.8,49.5,0,38.2,23.9,,
Rahuri,rhr2003,158,6/7/2003,,26.8,18.3,50.5,0,37.7,24.5,,
Rahuri,rhr2003,159,6/8/2003,,26.06,18,43,0,38.7,23.7,,
Rahuri,rhr2003,160,6/9/2003,,25.66,19.2,45,0,39.8,24.9,,
Rahuri,rhr2003,161,6/10/2003,,21.39,17.7,45,2.6,39.7,24.9,,
Rahuri,rhr2003,162,6/11/2003,,22.09,18.3,56,0,38.3,24.9,,
Rahuri,rhr2003,163,6/12/2003,,14.9,18.8,54.5,0,37.2,25.4,,
Rahuri,rhr2003,164,6/13/2003,,16.23,20.9,77,2,25.8,23.8,,
Rahuri,rhr2003,165,6/14/2003,,19.23,20.2,74.5,4,37.4,22.9,,
Rahuri,rhr2003,166,6/15/2003,,18.55,18.8,72.5,0.2,33,23.7,,
Rahuri,rhr2003,167,6/16/2003,,18.74,19.5,62,0.8,34.5,24,,
Rahuri,rhr2003,168,6/17/2003,,16.49,20.9,63,0,34.2,23.9,,
Rahuri,rhr2003,169,6/18/2003,,17.63,20.7,60.5,0,33.2,25.3,,
Rahuri,rhr2003,170,6/19/2003,,13.22,20.4,62,4.2,34.1,22.3,,
Rahuri,rhr2003,171,6/20/2003,,19.97,17.9,83,2.2,30.8,23.2,,
Rahuri,rhr2003,172,6/21/2003,,15.74,18.3,63.5,0,33.2,23.9,,
Rahuri,rhr2003,173,6/22/2003,,14.26,18.7,64,0,33,25.3,,
Rahuri,rhr2003,174,6/23/2003,,12.93,19.8,65,0,33,23.9,,
Rahuri,rhr2003,175,6/24/2003,,10,18.3,70,4.6,30,24.7,,
Rahuri,rhr2003,176,6/25/2003,,12.11,16.8,64.5,0,30.2,23.9,,
Rahuri,rhr2003,177,6/26/2003,,16.02,18,69.5,0,31.5,24.4,,
Rahuri,rhr2003,178,6/27/2003,,18.26,18.4,61,0,33,23.7,,
Rahuri,rhr2003,179,6/28/2003,,16.21,18.5,58,0,34.2,24.9,,
Rahuri,rhr2003,180,6/29/2003,,16.43,18.1,64,0,32,24.4,,
Rahuri,rhr2003,181,6/30/2003,,17.49,18.3,66,1.8,31.5,22.73,,
Rahuri,rhr2003,182,7/1/2003,,20.43,18.8,42.6,0,32.8,23.8,,
Rahuri,rhr2003,183,7/2/2003,,15.95,19.6,59,0,34.6,24.4,,
Rahuri,rhr2003,184,7/3/2003,,17.33,18.7,59.5,37.6,35.8,22.3,,
Rahuri,rhr2003,185,7/4/2003,,16.02,19,75,20,31.2,23.1,,
Rahuri,rhr2003,186,7/5/2003,,17,19.9,70.5,0,31.8,23.6,,
Rahuri,rhr2003,187,7/6/2003,,17.31,21.1,68.5,0,31.8,22.5,,
Rahuri,rhr2003,188,7/7/2003,,16.48,19.3,63,0,31,23.3,,
Rahuri,rhr2003,189,7/8/2003,,15.27,18.8,67,0,30.7,24,,
Rahuri,rhr2003,190,7/9/2003,,12.31,18.8,70,0,30.7,23,,
Rahuri,rhr2003,191,7/10/2003,,16.59,18.4,84.5,7.4,29.8,23.4,,
Rahuri,rhr2003,192,7/11/2003,,19.64,18.5,71,0,31,23.7,,
Rahuri,rhr2003,193,7/12/2003,,18.46,19.5,59,0,33.5,24.4,,
Rahuri,rhr2003,194,7/13/2003,,20.58,19.7,59.5,0,32.9,23.6,,
Rahuri,rhr2003,195,7/14/2003,,16.69,18.4,58.5,0,34.7,24.1,,
Rahuri,rhr2003,196,7/15/2003,,14.54,18.9,59.5,0,33.5,23.9,,
Rahuri,rhr2003,197,7/16/2003,,12.41,18.1,65.5,0.8,31.7,23.7,,
Rahuri,rhr2003,198,7/17/2003,,16.32,18.4,72.5,0,29,24.1,,
Rahuri,rhr2003,199,7/18/2003,,17.01,18.8,63,0,32.5,24.1,,
Rahuri,rhr2003,200,7/19/2003,,17.04,19,65,0,32.1,24.7,,
Rahuri,rhr2003,201,7/20/2003,,18.67,18.5,62.5,0,32.1,23.3,,
Rahuri,rhr2003,202,7/21/2003,,17.71,19,56.5,0,33.6,22.4,,
Rahuri,rhr2003,203,7/22/2003,,17.82,18.3,58,0,33.5,23.7,,
Rahuri,rhr2003,204,7/23/2003,,12.39,17.8,58.5,0,33,23.8,,
Rahuri,rhr2003,205,7/24/2003,,11.33,18,64.5,0,30.6,24.4,,
Rahuri,rhr2003,206,7/25/2003,,8.53,18,68.5,0,30.2,24.4,,
Rahuri,rhr2003,207,7/26/2003,,15.73,18.1,74.5,0.2,28,24.2,,
Rahuri,rhr2003,208,7/27/2003,,6.72,18.5,66,0.6,32.2,23.9,,
Rahuri,rhr2003,209,7/28/2003,,11.58,17.8,78.5,23.2,26.7,23.5,,
Rahuri,rhr2003,210,7/29/2003,,17.43,18.1,74.5,0,28.4,21.9,,
Rahuri,rhr2003,211,7/30/2003,,20.75,19.7,68.5,0,31.6,21.5,,
Rahuri,rhr2003,212,7/31/2003,,21.55,18.5,64,0,32.2,21.2,,
Rahuri,rhr2003,213,8/1/2003,,16.95,18.8,62.5,0,32.2,22.6,,
Rahuri,rhr2003,214,8/2/2003,,14.74,18.1,61.5,0,30.9,22.7,,
Rahuri,rhr2003,215,8/3/2003,,10.55,18.8,64,0.2,29.8,22.7,,
Rahuri,rhr2003,216,8/4/2003,,14.88,17.4,69,0,28.4,23,,
Rahuri,rhr2003,217,8/5/2003,,13.61,18,66.5,0,29.8,22.3,,
Rahuri,rhr2003,218,8/6/2003,,17.62,18.8,75,0.4,29.8,23.1,,
Rahuri,rhr2003,219,8/7/2003,,14.07,18.3,66,0,31.7,22.6,,
Rahuri,rhr2003,220,8/8/2003,,11.93,18.3,70.5,3.2,30.6,22.4,,
Rahuri,rhr2003,221,8/9/2003,,12.76,18.8,76.5,8,29.8,22.3,,
Rahuri,rhr2003,222,8/10/2003,,15.7,19.7,80,0,28.4,22.4,,
Rahuri,rhr2003,223,8/11/2003,,17.45,19.9,58.5,0,31.8,22.4,,
Rahuri,rhr2003,224,8/12/2003,,14,19.2,63.5,0,32.2,22.2,,
Rahuri,rhr2003,225,8/13/2003,,15.3,18.1,69.5,2,31.2,20.2,,
Rahuri,rhr2003,226,8/14/2003,,16.29,18,72,0,30.1,21.4,,
Rahuri,rhr2003,227,8/15/2003,,17.98,18,62.5,0.6,32.6,22,,
Rahuri,rhr2003,228,8/16/2003,,18.74,18.7,65.5,0,32,22.7,,
Rahuri,rhr2003,229,8/17/2003,,18.64,18,60,0,33.2,19.8,,
Rahuri,rhr2003,230,8/18/2003,,20.3,18.5,39.85,0,32.5,20.4,,
Rahuri,rhr2003,231,8/19/2003,,14.47,17.2,53.5,0,32.8,23.3,,
Rahuri,rhr2003,232,8/20/2003,,14.77,16.2,64,0,30.8,22.4,,
Rahuri,rhr2003,233,8/21/2003,,17.46,16.6,71,0,30.4,23,,
Rahuri,rhr2003,234,8/22/2003,,14.1,17.5,65,0,33,22.9,,
Rahuri,rhr2003,235,8/23/2003,,6.49,18.8,66,46.8,30.2,20.9,,
Rahuri,rhr2003,236,8/24/2003,,13.19,19,84,17,26.4,21.5,,
Rahuri,rhr2003,237,8/25/2003,,15.08,18.2,75,0.2,27.5,21.4,,
Rahuri,rhr2003,238,8/26/2003,,17.25,20.1,66,0,30.1,20.9,,
Rahuri,rhr2003,239,8/27/2003,,16.07,19,63,0,31.3,21.5,,
Rahuri,rhr2003,240,8/28/2003,,12.79,17.4,64.5,0,30.7,23,,
Rahuri,rhr2003,241,8/29/2003,,13.16,17.5,68,0.6,30,22,,
Rahuri,rhr2003,242,8/30/2003,,16.03,16.8,68.5,3,29.8,22.9,,
Rahuri,rhr2003,243,8/31/2003,,12.52,17.7,60.5,0,32,22.5,,
Rahuri,rhr2003,244,9/1/2003,,16.52,18.5,66.5,0,28.7,22.2,,
Rahuri,rhr2003,245,9/2/2003,,13.07,17,67.5,0,31,20.3,,
Rahuri,rhr2003,246,9/3/2003,,10.72,18,65,0,30.2,22.7,,
Rahuri,rhr2003,247,9/4/2003,,12.89,17.3,67,0,30.7,21.8,,
Rahuri,rhr2003,248,9/5/2003,,15.98,16.7,64,0,30,20.4,,
Rahuri,rhr2003,249,9/6/2003,,16.25,17,60,0,31.8,20.2,,
Rahuri,rhr2003,250,9/7/2003,,15.86,18,43.85,2.6,30.8,22,,
Rahuri,rhr2003,251,9/8/2003,,18.91,16.7,59,0,31,19.5,,
Rahuri,rhr2003,252,9/9/2003,,19.08,17.7,63,0,32.2,18.8,,
Rahuri,rhr2003,253,9/10/2003,,18.17,16.8,63,0,31.5,19.9,,
Rahuri,rhr2003,254,9/11/2003,,12.36,17.7,61.5,0,33,19.8,,
Rahuri,rhr2003,255,9/12/2003,,18.98,17.1,73,0,30,18.9,,
Rahuri,rhr2003,256,9/13/2003,,17.62,16.2,60.5,0,31.4,19.1,,
Rahuri,rhr2003,257,9/14/2003,,18.33,16.8,60,0,32,20.6,,
Rahuri,rhr2003,258,9/15/2003,,19.63,17.2,59.5,0,31.2,19.2,,
Rahuri,rhr2003,259,9/16/2003,,19.09,17.2,58.5,0,32.5,19,,
Rahuri,rhr2003,260,9/17/2003,,22.69,16.8,59,0,32.5,19,,
Rahuri,rhr2003,261,9/18/2003,,19.81,17.3,59,0,33.2,18.7,,
Rahuri,rhr2003,262,9/19/2003,,18.39,16.6,62,0,33,19.9,,
